year,age,sex,purpose,country,nation,visits_sum,nights_sum,spend_sum,Sample_N
2010,16-24,Female,Holiday,Israel,Canada,0.35,1.04,0.03,1
2010,55-64,Female,Business,Poland,Poland,0.96,0.96,0.03,1
2010,55-64,Male,VFR,Canada,Irish Republic,0.11,0.85,0.03,1
2010,55-64,Male,Business,Pakistan,Canada,0.24,0.48,0.03,1
2010,35-44,Male,Misc.,Spain,Netherlands,0.29,0.29,0.03,1
2010,0 -15,Female,VFR,Denmark,Other Eastern Europe,0.35,2.42,0.03,1
2010,35-44,Female,VFR,Germany,Irish Republic,0.40,1.60,0.03,1
2010,16-24,Female,Holiday,Greece,Other Western Europe,0.07,0.49,0.03,1
2010,55-64,Male,Business,Switzerland,Germany,0.50,0.00,0.03,1
2010,16-24,Male,Business,Australia,UK,0.28,0.57,0.03,1
2010,25-34,Female,VFR,Sweden,USA,0.23,0.93,0.03,1
2010,55-64,Female,Misc.,United Arab Emirates,France,0.50,0.50,0.03,1
2010,25-34,Male,Business,Other Asia,UK,0.24,1.20,0.03,1
2010,25-34,Male,Holiday,Irish Republic,Other Southern Africa,0.50,0.50,0.03,1
2010,0 -15,Female,Misc.,Canada,Canada,0.25,0.76,0.03,1
2010,45-54,Male,Business,Germany,Yugoslavia,0.44,0.00,0.03,1
2010,55-64,Male,VFR,Italy,Austria,0.28,0.56,0.03,1
2010,25-34,Male,Holiday,South Africa,Canada,0.28,0.84,0.03,1
2010,35-44,Female,Business,France,Other Africa,0.78,0.00,0.03,1
2010,25-34,Female,Misc.,New Zealand,New Zealand,0.49,0.49,0.03,1
2010,55-64,Male,Transit,Other Africa,USA,0.00,0.00,0.03,1
2010,16-24,Female,Misc.,Germany,Denmark,0.48,0.00,0.03,1
2010,16-24,Male,Holiday,Germany,Netherlands,0.45,0.45,0.03,1
2010,0 -15,Female,VFR,Singapore,Singapore,0.27,12.95,0.03,1
2010,25-34,Female,VFR,Germany,Other Africa,0.48,0.95,0.03,1
2010,Not Known,Female,VFR,Spain,Other Eastern Europe,0.31,0.31,0.03,1
2010,35-44,Female,Misc.,Luxembourg,Norway,0.58,0.58,0.03,1
2010,55-64,Female,Business,Spain,UK,1.54,13.89,0.03,1
2010,55-64,Female,Misc.,France,Netherlands,0.09,0.09,0.03,1
2010,16-24,Male,Misc.,USA,Other Africa,0.32,0.32,0.03,1
2010,35-44,Male,Transit,Other Central & South America,Other Asia,0.00,0.00,0.03,1
2010,65+,Male,Misc.,Sweden,UK,0.47,0.47,0.03,1
2010,25-34,Male,Misc.,Portugal,UK,0.47,0.47,0.03,1
2010,65+,Male,Misc.,Other Eastern Europe,UK,0.87,0.87,0.03,1
2010,55-64,Female,VFR,Germany,Italy,0.87,6.96,0.03,1
2010,25-34,Male,Business,India,USA,0.47,0.00,0.03,1
2010,25-34,Male,Misc.,Sweden,Other Eastern Europe,0.76,0.76,0.03,1
2010,65+,Male,Holiday,Belgium,Irish Republic,1.21,0.00,0.03,1
2010,45-54,Female,Misc.,USA,Canada,0.26,0.26,0.03,1
2010,25-34,Male,Transit,Other Gulf States,Canada,0.00,0.00,0.03,1
2010,35-44,Male,Business,Norway,Other Eastern Europe,0.26,0.26,0.03,1
2010,65+,Female,VFR,Japan,Japan,0.26,3.37,0.03,1
2010,16-24,Female,Misc.,Norway,Iceland,0.46,1.83,0.03,1
2010,45-54,Male,VFR,USA,South Africa,0.08,0.49,0.03,1
2010,0 -15,Male,VFR,Norway,Norway,0.22,0.86,0.03,1
2010,16-24,Male,VFR,Irish Republic,Malaysia,0.65,1.31,0.03,1
2010,45-54,Male,Transit,Austria,Austria,0.00,0.00,0.03,1
2010,45-54,Male,Holiday,USA,Irish Republic,0.21,0.62,0.03,1
2010,35-44,Male,VFR,Irish Republic,India,0.45,4.47,0.03,1
2010,16-24,Female,Transit,Germany,France,0.00,0.00,0.03,1
2010,16-24,Female,Misc.,Irish Republic,Poland,1.00,1.00,0.03,1
2010,16-24,Male,VFR,Spain,Poland,0.52,0.52,0.03,1
2010,25-34,Male,Misc.,Irish Republic,New Zealand,0.44,0.44,0.03,1
2010,65+,Female,Holiday,Belgium,Italy,0.32,0.64,0.03,1
2010,35-44,Female,Business,Germany,Australia,0.38,0.00,0.03,1
2010,35-44,Male,Business,Japan,Other Eastern Europe,0.25,1.98,0.03,1
2010,35-44,Female,Transit,Singapore,USA,0.00,0.00,0.03,1
2010,65+,Male,VFR,Greece,UK,1.88,28.25,0.03,1
2010,35-44,Male,Holiday,Australia,New Zealand,1.88,13.18,0.03,1
2010,25-34,Male,Misc.,Spain,Italy,0.24,0.24,0.03,1
2010,0 -15,Female,VFR,Other Asia,France,0.26,5.47,0.03,1
2010,16-24,Male,Transit,Hong Kong,Hong Kong,0.00,0.00,0.03,1
2010,45-54,Male,VFR,Other Africa,Italy,0.24,1.22,0.03,1
2010,25-34,Female,Business,Switzerland,Italy,0.43,0.00,0.03,1
2010,16-24,Female,Holiday,France,Czech Republic,0.44,0.88,0.03,1
2010,35-44,Female,VFR,Irish Republic,Other Eastern Europe,0.79,0.00,0.03,1
2010,25-34,Male,VFR,Netherlands,Nigeria,0.43,0.85,0.03,1
2010,45-54,Male,Misc.,Other Africa,India,0.24,2.65,0.03,1
2010,16-24,Female,VFR,Other Middle East,USA,0.24,1.68,0.03,1
2010,25-34,Female,Misc.,Other Gulf States,UK,0.24,0.24,0.03,1
2010,25-34,Male,Transit,Belgium,France,0.00,0.00,0.03,1
2010,16-24,Male,Misc.,Hong Kong,UK,0.20,0.20,0.03,1
2010,55-64,Male,Transit,USA,Greece,0.00,0.00,0.03,1
2010,25-34,Female,Misc.,Switzerland,USA,0.24,0.24,0.03,1
2010,55-64,Male,Business,Irish Republic,Other Eastern Europe,0.91,3.64,0.03,1
2010,35-44,Male,Business,Other Gulf States,India,0.32,0.32,0.03,1
2010,25-34,Male,Transit,Other Central & South America,India,0.00,0.00,0.03,1
2010,35-44,Male,Misc.,Mexico,Mexico,0.42,0.42,0.03,1
2010,65+,Female,VFR,Canada,Irish Republic,0.41,3.31,0.03,1
2010,45-54,Female,Study,Irish Republic,Irish Republic,0.50,0.00,0.03,1
2010,25-34,Male,VFR,Irish Republic,Canada,0.76,2.28,0.03,1
2010,45-54,Female,Business,Switzerland,Germany,1.06,0.00,0.03,1
2010,45-54,Female,Holiday,Argentina,Colombia,0.13,0.27,0.03,1
2010,35-44,Female,VFR,Irish Republic,Other Asia,1.77,3.54,0.03,1
2010,25-34,Male,Transit,France,India,0.00,0.00,0.03,1
2010,16-24,Female,Misc.,Egypt,Denmark,0.59,0.59,0.03,1
2010,Not Known,Not Known,Business,Denmark,Denmark,0.23,1.60,0.03,1
2010,35-44,Female,Misc.,Italy,USA,0.09,0.09,0.03,1
2010,35-44,Female,Business,Luxembourg,Portugal,0.44,0.00,0.03,1
2010,25-34,Male,Misc.,Belgium,Yugoslavia,0.52,0.00,0.03,1
2010,45-54,Male,Transit,South Korea,Netherlands,0.00,0.00,0.03,1
2010,45-54,Female,Misc.,Germany,Denmark,0.22,0.45,0.03,1
2010,25-34,Male,Transit,Denmark,Other Eastern Europe,0.00,0.00,0.03,1
2010,45-54,Female,VFR,Denmark,UK,0.64,1.28,0.03,1
2010,0 -15,Female,Holiday,Singapore,UK,0.57,1.14,0.03,1
2010,65+,Female,Transit,Mexico,Mexico,0.00,0.00,0.03,1
2010,35-44,Male,Misc.,Russia,Other Eastern Europe,0.51,0.51,0.03,1
2010,35-44,Male,Transit,France,Netherlands,0.00,0.00,0.03,1
2010,35-44,Male,Business,France,Canada,1.28,0.00,0.03,1
2010,55-64,Female,Transit,Other Central & South America,Other Asia,0.00,0.00,0.03,1
2010,35-44,Male,VFR,Switzerland,Austria,0.53,1.59,0.03,1
2010,55-64,Female,Transit,Norway,Denmark,0.00,0.00,0.03,1
2010,45-54,Male,Business,France,Other Eastern Europe,1.01,3.03,0.03,1
2010,16-24,Male,Transit,India,India,0.00,0.00,0.03,1
2010,35-44,Female,Misc.,New Zealand,Irish Republic,0.22,0.22,0.03,1
2010,45-54,Male,Holiday,Netherlands,Germany,0.21,0.63,0.03,1
2010,55-64,Female,VFR,Other Africa,Irish Republic,0.56,1.67,0.03,1
2010,25-34,Female,Transit,France,Spain,0.00,0.00,0.03,1
2010,25-34,Male,Business,Spain,Japan,0.46,0.91,0.03,1
2010,45-54,Male,Transit,South Korea,France,0.00,0.00,0.02,1
2010,35-44,Male,VFR,Irish Republic,Other Eastern Europe,0.50,1.49,0.02,1
2010,35-44,Male,Misc.,Germany,Switzerland,0.62,0.62,0.02,1
2010,25-34,Male,Misc.,Australia,Spain,0.71,0.71,0.02,1
2010,35-44,Male,Holiday,Switzerland,Norway,0.55,2.20,0.02,1
2010,25-34,Female,Transit,India,India,0.00,0.00,0.02,1
2010,35-44,Male,VFR,India,Canada,0.21,1.07,0.02,1
2010,25-34,Female,VFR,Netherlands,USA,0.70,0.70,0.02,1
2010,55-64,Female,VFR,Spain,Irish Republic,1.63,45.70,0.02,1
2010,Not Known,Not Known,Misc.,Canada,Canada,0.21,0.21,0.02,1
2010,25-34,Male,Misc.,Irish Republic,Other Eastern Europe,0.80,0.80,0.02,1
2010,0 -15,Female,Holiday,Netherlands,Other Central & South America,0.50,3.00,0.02,1
2010,35-44,Female,Holiday,Canada,Norway,0.21,0.21,0.02,1
2010,45-54,Female,VFR,Other Africa,USA,0.32,0.64,0.02,1
2010,25-34,Male,Misc.,Canada,Nigeria,0.23,0.23,0.02,1
2010,16-24,Male,Misc.,Turkey,Turkey,0.23,0.23,0.02,1
2010,16-24,Female,Holiday,Germany,Russia,0.52,2.10,0.02,1
2010,35-44,Male,Business,Belgium,USA,0.36,0.00,0.02,1
2010,35-44,Male,Misc.,Other Gulf States,Portugal,0.30,0.30,0.02,1
2010,45-54,Female,Transit,Other Africa,USA,0.00,0.00,0.02,1
2010,55-64,Male,Misc.,USA,Italy,0.26,0.26,0.02,1
2010,55-64,Male,Holiday,France,Irish Republic,0.36,0.72,0.02,1
2010,Not Known,Not Known,Transit,USA,USA,0.00,0.00,0.02,1
2010,65+,Female,Misc.,Hong Kong,UK,0.29,0.29,0.02,1
2010,16-24,Female,VFR,Belgium,Denmark,0.23,0.69,0.02,1
2010,55-64,Female,Transit,Nigeria,Nigeria,0.00,0.00,0.02,1
2010,16-24,Male,Transit,France,UK,0.00,0.00,0.02,1
2010,16-24,Female,VFR,New Zealand,Australia,0.20,0.79,0.02,1
2010,35-44,Female,Transit,Russia,Russia,0.00,0.00,0.02,1
2010,45-54,Female,Misc.,USA,Spain,0.65,0.65,0.02,1
2010,35-44,Male,Business,Singapore,Other Eastern Europe,0.57,1.70,0.02,1
2010,16-24,Male,Misc.,Czech Republic,UK,0.18,0.72,0.02,1
2010,55-64,Male,Business,Israel,Denmark,0.35,0.69,0.02,1
2010,25-34,Male,Transit,Italy,USA,0.00,0.00,0.02,1
2010,25-34,Male,Holiday,Australia,Other Asia,0.35,0.35,0.02,1
2010,35-44,Male,Business,France,Netherlands,0.50,0.00,0.02,1
2010,65+,Female,Misc.,France,Irish Republic,0.30,0.30,0.02,1
2010,25-34,Female,Business,Hong Kong,USA,0.19,0.58,0.02,1
2010,35-44,Female,Transit,Hungary,Hungary,0.00,0.00,0.02,1
2010,0 -15,Male,VFR,Switzerland,Switzerland,0.18,2.47,0.02,1
2010,45-54,Male,Transit,Czech Republic,UK,0.00,0.00,0.02,1
2010,35-44,Female,Holiday,France,Australia,0.44,3.08,0.02,1
2010,35-44,Female,VFR,Belgium,Japan,0.44,0.44,0.02,1
2010,0 -15,Male,Misc.,South Africa,South Africa,0.34,0.34,0.02,1
2010,65+,Female,Misc.,Denmark,Denmark,0.26,0.26,0.02,1
2010,65+,Male,Misc.,New Zealand,New Zealand,0.19,0.19,0.02,1
2010,35-44,Male,Transit,Other Central & South America,Other Eastern Europe,0.00,0.00,0.02,1
2010,0 -15,Female,Misc.,Germany,UK,0.44,0.87,0.02,1
2010,35-44,Male,Misc.,India,USA,0.41,0.41,0.02,1
2010,45-54,Female,Misc.,Spain,Norway,0.60,0.60,0.02,1
2010,45-54,Male,Business,Belgium,Netherlands,0.48,0.00,0.02,1
2010,55-64,Female,Holiday,USA,Belgium,0.23,0.23,0.02,1
2010,35-44,Female,Business,Irish Republic,Spain,0.61,0.00,0.02,1
2010,35-44,Female,Business,Spain,Italy,0.29,0.00,0.02,1
2010,16-24,Male,VFR,Other Central & South America,Other Central & South America,0.27,1.08,0.02,1
2010,35-44,Male,Misc.,Australia,New Zealand,0.24,0.24,0.02,1
2010,25-34,Female,Holiday,Sweden,Finland,0.26,0.78,0.02,1
2010,35-44,Male,Transit,Argentina,Denmark,0.00,0.00,0.02,1
2010,55-64,Male,Misc.,Iran,Canada,0.60,0.60,0.02,1
2010,35-44,Female,Holiday,Netherlands,Hungary,0.21,0.42,0.02,1
2010,16-24,Female,Transit,Spain,Iceland,0.00,0.00,0.02,1
2010,25-34,Female,VFR,France,Poland,0.59,2.37,0.02,1
2010,55-64,Female,Misc.,USA,India,0.38,0.38,0.02,1
2010,35-44,Female,Transit,Other Africa,Other Africa,0.00,0.00,0.02,1
2010,0 -15,Male,Business,Poland,Poland,1.03,1.03,0.02,1
2010,25-34,Male,Misc.,Spain,Australia,0.19,0.19,0.02,1
2010,35-44,Female,Transit,Other Central & South America,UK,0.00,0.00,0.02,1
2010,35-44,Female,Transit,Other Western Europe,Other Eastern Europe,0.00,0.00,0.02,1
2010,16-24,Male,VFR,Switzerland,Italy,0.62,0.62,0.02,1
2010,25-34,Female,Holiday,Netherlands,Germany,0.31,0.63,0.02,1
2010,45-54,Male,VFR,Canada,India,0.31,1.25,0.02,1
2010,55-64,Male,Business,Netherlands,Other Central & South America,0.74,0.00,0.02,1
2010,45-54,Male,Holiday,Switzerland,USA,0.95,0.00,0.02,1
2010,0 -15,Male,VFR,New Zealand,New Zealand,0.41,13.24,0.02,1
2010,0 -15,Male,VFR,USA,Canada,0.41,2.89,0.02,1
2010,55-64,Male,Business,Portugal,Spain,1.10,2.19,0.02,1
2010,25-34,Female,Misc.,Canada,Other Gulf States,0.37,0.37,0.02,1
2010,25-34,Male,Misc.,Other Africa,USA,0.26,0.26,0.02,1
2010,16-24,Female,Transit,South Korea,South Korea,0.00,0.00,0.02,1
2010,16-24,Male,Misc.,USA,Spain,0.65,0.65,0.02,1
2010,65+,Female,VFR,Nigeria,UK,1.30,199.46,0.02,1
2010,25-34,Female,VFR,Canada,Other Eastern Europe,0.25,2.45,0.02,1
2010,45-54,Male,Misc.,Norway,Other Asia,0.25,0.25,0.02,1
2010,25-34,Female,Misc.,Switzerland,UK,0.43,0.86,0.02,1
2010,45-54,Male,Transit,Canada,Pakistan,0.00,0.00,0.02,1
2010,16-24,Male,Misc.,India,India,0.26,4.86,0.02,1
2010,16-24,Female,Misc.,Canada,Other Asia,0.21,0.21,0.02,1
2010,16-24,Male,Holiday,France,Czech Republic,0.44,0.88,0.02,1
2010,0 -15,Male,Holiday,Chile,Chile,0.54,7.56,0.02,1
2010,35-44,Female,Transit,India,Spain,0.00,0.00,0.02,1
2010,35-44,Male,Business,Denmark,Netherlands,0.54,0.00,0.02,1
2010,65+,Female,Holiday,South Korea,South Korea,0.47,4.21,0.02,1
2010,35-44,Male,Misc.,USA,Mexico,0.21,0.21,0.02,1
2010,35-44,Male,VFR,Spain,Italy,0.29,0.57,0.02,1
2010,45-54,Male,Transit,USA,Germany,0.00,0.00,0.02,1
2010,35-44,Male,Business,Norway,Germany,0.25,0.00,0.02,1
2010,45-54,Female,Holiday,Netherlands,Germany,0.15,0.89,0.02,1
2010,65+,Male,VFR,Other Central & South America,Other Central & South America,1.24,40.77,0.02,1
2010,25-34,Female,Transit,Saudi Arabia,Canada,0.00,0.00,0.02,1
2010,35-44,Male,Misc.,USA,France,0.73,0.73,0.02,1
2010,0 -15,Female,Misc.,Other Asia,UK,0.36,0.36,0.02,1
2010,65+,Male,Transit,United Arab Emirates,India,0.00,0.00,0.02,1
2010,25-34,Female,Misc.,Irish Republic,Czech Republic,0.24,0.24,0.02,1
2010,45-54,Male,Transit,Thailand,Canada,0.00,0.00,0.02,1
2010,25-34,Female,Holiday,USA,Other Eastern Europe,0.46,0.93,0.02,1
2010,35-44,Male,VFR,USA,Canada,0.27,1.62,0.02,1
2010,45-54,Male,Business,Germany,Greece,1.74,1.74,0.02,1
2010,35-44,Male,Transit,Other Central & South America,Malaysia,0.00,0.00,0.02,1
2010,35-44,Female,Transit,Irish Republic,Pakistan,0.00,0.00,0.02,1
2010,16-24,Female,Holiday,Netherlands,UK,0.50,1.49,0.02,1
2010,55-64,Male,Business,Chile,USA,0.26,0.00,0.02,1
2010,25-34,Female,VFR,Switzerland,Finland,0.38,3.07,0.02,1
2010,25-34,Male,VFR,Argentina,Argentina,0.20,0.81,0.02,1
2010,65+,Female,VFR,South Africa,Irish Republic,0.69,2.75,0.02,1
2010,25-34,Female,Transit,South Africa,Irish Republic,0.00,0.00,0.02,1
2010,45-54,Male,VFR,Norway,Other Africa,0.15,4.29,0.02,1
2010,16-24,Female,Holiday,Other Southern Africa,Germany,0.30,3.02,0.02,1
2010,45-54,Female,Misc.,Other Asia,UK,0.26,0.26,0.02,1
2010,35-44,Male,VFR,New Zealand,Irish Republic,0.35,1.73,0.02,1
2010,35-44,Male,Business,Other Eastern Europe,Russia,1.03,2.06,0.02,1
2010,16-24,Female,Transit,South Africa,Poland,0.00,0.00,0.02,1
2010,35-44,Female,Misc.,Other Western Europe,UK,0.25,0.25,0.02,1
2010,0 -15,Female,Misc.,India,India,0.36,0.36,0.02,1
2010,25-34,Male,Business,France,Other Eastern Europe,0.95,1.89,0.02,1
2010,35-44,Female,Transit,New Zealand,New Zealand,0.00,0.00,0.02,1
2010,45-54,Male,Transit,Malaysia,Canada,0.00,0.00,0.02,1
2010,0 -15,Male,Misc.,Canada,Saudi Arabia,0.23,0.23,0.02,1
2010,55-64,Male,Transit,USA,Netherlands,0.00,0.00,0.02,1
2010,16-24,Female,Transit,Other Southern Africa,Other Southern Africa,0.00,0.00,0.02,1
2010,65+,Male,VFR,Austria,Germany,0.24,0.97,0.02,1
2010,55-64,Male,Business,Austria,Italy,0.24,0.24,0.02,1
2010,35-44,Female,Transit,Irish Republic,Japan,0.00,0.00,0.02,1
2010,25-34,Male,Misc.,Germany,Other Eastern Europe,0.63,0.00,0.02,1
2010,55-64,Female,Misc.,Other Africa,Other Africa,0.45,0.45,0.02,1
2010,65+,Male,Transit,France,Belgium,0.00,0.00,0.02,1
2010,25-34,Female,VFR,United Arab Emirates,Other Middle East,0.24,3.13,0.02,1
2010,65+,Male,VFR,Spain,Irish Republic,1.04,7.29,0.02,1
2010,25-34,Male,VFR,Australia,Switzerland,0.24,1.20,0.02,1
2010,45-54,Female,Holiday,Other Asia,Netherlands,0.19,0.77,0.02,1
2010,55-64,Male,Transit,Hong Kong,Australia,0.00,0.00,0.02,1
2010,25-34,Female,Holiday,Switzerland,New Zealand,0.43,0.00,0.02,1
2010,45-54,Male,Transit,Netherlands,Belgium,0.00,0.00,0.02,1
2010,45-54,Male,Business,Spain,Portugal,1.53,3.06,0.02,1
2010,35-44,Male,Transit,Hong Kong,UK,0.00,0.00,0.02,1
2010,45-54,Male,Misc.,Canada,Other Africa,0.23,0.23,0.02,1
2010,55-64,Male,Transit,Other Africa,UK,0.00,0.00,0.02,1
2010,25-34,Male,Transit,Saudi Arabia,UK,0.00,0.00,0.02,1
2010,25-34,Male,Business,Germany,Belgium,0.60,0.00,0.02,1
2010,35-44,Male,Misc.,USA,Colombia,0.38,0.38,0.02,1
2010,65+,Male,Holiday,Australia,New Zealand,0.23,0.46,0.02,1
2010,55-64,Female,Holiday,Australia,Malaysia,0.23,0.23,0.02,1
2010,35-44,Male,Misc.,USA,Pakistan,0.38,0.38,0.02,1
2010,0 -15,Female,VFR,United Arab Emirates,Pakistan,0.26,23.98,0.02,1
2010,0 -15,Male,Misc.,New Zealand,UK,0.07,2.16,0.02,1
2010,25-34,Male,Business,Germany,Netherlands,1.00,1.00,0.02,1
2010,25-34,Male,Business,USA,Mexico,0.32,0.96,0.01,1
2010,0 -15,Female,VFR,Czech Republic,Czech Republic,1.00,27.88,0.01,1
2010,55-64,Male,Misc.,Irish Republic,USA,0.43,0.43,0.01,1
2010,35-44,Male,Business,Netherlands,France,0.33,1.31,0.01,1
2010,16-24,Female,VFR,Irish Republic,Other Eastern Europe,0.33,0.33,0.01,1
2010,25-34,Male,Business,Norway,Spain,0.25,0.25,0.01,1
2010,25-34,Male,Transit,Singapore,Germany,0.00,0.00,0.01,1
2010,55-64,Male,Transit,France,Italy,0.00,0.00,0.01,1
2010,0 -15,Female,Transit,Norway,Norway,0.00,0.00,0.01,1
2010,35-44,Female,Misc.,Other Asia,Other Asia,0.32,0.32,0.01,1
2010,55-64,Male,Business,Denmark,Germany,0.48,0.00,0.01,1
2010,35-44,Male,Misc.,Hungary,UK,0.96,0.96,0.01,1
2010,45-54,Male,Misc.,Sweden,USA,0.62,0.62,0.01,1
2010,45-54,Female,Misc.,Australia,Netherlands,0.22,0.22,0.01,1
2010,65+,Male,Misc.,Irish Republic,UK,0.22,0.22,0.01,1
2010,35-44,Male,Misc.,China,UK,0.61,0.61,0.01,1
2010,45-54,Female,Misc.,Yugoslavia,Yugoslavia,0.93,0.93,0.01,1
2010,25-34,Male,Misc.,Irish Republic,Brazil,0.47,0.47,0.01,1
2010,25-34,Male,Business,Norway,Netherlands,0.22,0.00,0.01,1
2010,65+,Female,Transit,Other Southern Africa,France,0.00,0.00,0.01,1
2010,35-44,Male,Transit,Spain,Other Eastern Europe,0.00,0.00,0.01,1
2010,25-34,Male,Transit,Germany,France,0.00,0.00,0.01,1
2010,45-54,Female,Business,Sweden,Italy,0.25,0.25,0.01,1
2010,35-44,Male,Business,USA,Belgium,0.34,0.00,0.01,1
2010,0 -15,Male,Misc.,France,USA,0.19,0.19,0.01,1
2010,25-34,Male,Misc.,United Arab Emirates,India,0.30,0.60,0.01,1
2010,45-54,Female,VFR,Irish Republic,USA,0.90,12.53,0.01,1
2010,55-64,Male,Transit,France,UK,0.00,0.00,0.01,1
2010,45-54,Male,Misc.,Other Middle East,USA,0.42,0.42,0.01,1
2010,35-44,Male,Misc.,Other Gulf States,USA,0.20,0.20,0.01,1
2010,65+,Female,VFR,Mexico,Mexico,0.58,2.33,0.01,1
2010,16-24,Male,Holiday,Portugal,Spain,0.53,0.00,0.01,1
2010,65+,Male,Misc.,Austria,UK,0.89,3.56,0.01,1
2010,25-34,Male,Misc.,India,USA,0.24,0.24,0.01,1
2010,25-34,Female,Misc.,Egypt,Canada,0.20,0.20,0.01,1
2010,45-54,Male,Transit,USA,Other Central & South America,0.00,0.00,0.01,1
2010,25-34,Male,Transit,Singapore,UK,0.00,0.00,0.01,1
2010,16-24,Male,Transit,Turkey,Irish Republic,0.00,0.00,0.01,1
2010,35-44,Male,Business,Germany,Finland,0.65,0.00,0.01,1
2010,45-54,Male,Misc.,Egypt,UK,0.86,40.57,0.01,1
2010,45-54,Female,VFR,Australia,Other Asia,0.56,4.46,0.01,1
2010,45-54,Male,Transit,Irish Republic,Germany,0.00,0.00,0.01,1
2010,65+,Male,Transit,Nigeria,Nigeria,0.00,0.00,0.01,1
2010,16-24,Male,Transit,Norway,Sweden,0.00,0.00,0.01,1
2010,55-64,Male,VFR,Russia,Russia,0.84,12.63,0.01,1
2010,45-54,Female,Holiday,Switzerland,UK,0.84,4.20,0.01,1
2010,0 -15,Female,Misc.,United Arab Emirates,Belgium,0.32,0.32,0.01,1
2010,65+,Female,Misc.,Austria,Austria,0.42,0.42,0.01,1
2010,65+,Female,Transit,Iceland,Iceland,0.00,0.00,0.01,1
2010,25-34,Male,VFR,Russia,UK,0.83,1.66,0.01,1
2010,55-64,Female,Misc.,Canada,UK,0.23,0.23,0.01,1
2010,65+,Female,Misc.,Mexico,Mexico,0.82,0.82,0.01,1
2010,25-34,Female,Transit,USA,Israel,0.00,0.00,0.01,1
2010,45-54,Male,Transit,Canada,UK,0.00,0.00,0.01,1
2010,65+,Female,Transit,South Africa,USA,0.00,0.00,0.01,1
2010,25-34,Male,Transit,USA,Brazil,0.00,0.00,0.01,1
2010,16-24,Female,VFR,Irish Republic,Malaysia,0.61,1.22,0.01,1
2010,55-64,Female,Misc.,Japan,Japan,0.32,0.32,0.01,1
2010,35-44,Male,Business,Spain,Switzerland,0.24,0.00,0.01,1
2010,35-44,Female,Misc.,Other Western Europe,USA,0.25,0.25,0.01,1
2010,55-64,Female,VFR,Belgium,Italy,1.21,1.21,0.01,1
2010,45-54,Male,Transit,Hong Kong,Irish Republic,0.00,0.00,0.01,1
2010,45-54,Male,Misc.,Hungary,USA,0.80,0.80,0.01,1
2010,45-54,Male,Transit,Argentina,Italy,0.00,0.00,0.01,1
2010,35-44,Female,Transit,Canada,USA,0.00,0.00,0.01,1
2010,16-24,Female,Misc.,USA,Sweden,0.60,0.60,0.01,1
2010,45-54,Male,Transit,Other Central & South America,USA,0.00,0.00,0.01,1
2010,35-44,Female,Misc.,Hong Kong,China,0.33,0.33,0.01,1
2010,45-54,Male,Transit,United Arab Emirates,Australia,0.00,0.00,0.01,1
2010,55-64,Female,Transit,France,UK,0.00,0.00,0.01,1
2010,55-64,Male,Transit,Australia,Greece,0.00,0.00,0.01,1
2010,16-24,Male,Transit,Irish Republic,Russia,0.00,0.00,0.01,1
2010,55-64,Male,VFR,United Arab Emirates,Irish Republic,0.77,11.59,0.01,1
2010,25-34,Female,Misc.,Irish Republic,Israel,0.46,0.46,0.01,1
2010,0 -15,Female,Holiday,Netherlands,Other Eastern Europe,0.17,0.52,0.01,1
2010,25-34,Male,Misc.,South Africa,Finland,0.21,0.63,0.01,1
2010,25-34,Female,Transit,Germany,UK,0.00,0.00,0.01,1
2010,25-34,Female,Transit,USA,Poland,0.00,0.00,0.01,1
2010,45-54,Male,VFR,Irish Republic,Pakistan,0.33,0.33,0.01,1
2010,35-44,Female,Transit,Other Central & South America,Irish Republic,0.00,0.00,0.01,1
2010,55-64,Male,Transit,China,Other Central & South America,0.00,0.00,0.01,1
2010,35-44,Male,Transit,Germany,France,0.00,0.00,0.01,1
2010,35-44,Female,Transit,USA,India,0.00,0.00,0.01,1
2010,25-34,Female,VFR,Netherlands,Finland,0.25,1.77,0.01,1
2010,35-44,Male,Misc.,Israel,Israel,0.32,0.32,0.01,1
2010,25-34,Female,Business,Belgium,Other Eastern Europe,0.75,0.00,0.01,1
2010,25-34,Female,Transit,Other Western Europe,Other Western Europe,0.00,0.00,0.01,1
2010,55-64,Female,Misc.,Turkey,UK,0.75,2.26,0.01,1
2010,25-34,Female,Business,Sweden,USA,0.20,0.00,0.01,1
2010,45-54,Female,VFR,Other Central & South America,France,0.74,3.72,0.01,1
2010,35-44,Female,VFR,Finland,Germany,0.25,0.74,0.01,1
2010,25-34,Female,VFR,Germany,Netherlands,0.11,0.78,0.01,1
2010,35-44,Female,VFR,China,UK,0.74,5.17,0.01,1
2010,55-64,Male,Transit,China,China,0.00,0.00,0.01,1
2010,25-34,Male,Business,Italy,Yugoslavia,1.10,2.21,0.01,1
2010,45-54,Male,Holiday,Belgium,Italy,0.44,0.00,0.01,1
2010,35-44,Female,Misc.,Portugal,UK,0.28,0.28,0.01,1
2010,55-64,Female,Transit,Netherlands,Germany,0.00,0.00,0.01,1
2010,45-54,Female,Business,Portugal,UK,0.72,2.90,0.01,1
2010,65+,Male,Misc.,Belgium,UK,0.72,0.72,0.01,1
2010,16-24,Female,VFR,Canada,Nigeria,0.72,5.78,0.01,1
2010,45-54,Female,Misc.,Other Central & South America,Other Central & South America,0.72,0.72,0.01,1
